input_date,daily_dist_mrv,daily_voyage_time_mrv,daily_speed_mrv,daily_fuel_mrv,num
2024-10-21 04:00:00+00:00,127.0,10.7,11.87,22.49,12
2024-10-22 04:00:00+00:00,37.0,3.4,10.88,12.59,12
2024-10-23 04:00:00+00:00,6.0,0.7,8.57,11.3,12
2024-10-24 04:00:00+00:00,38.0,2.8,13.57,11.4,12
2024-10-25 04:00:00+00:00,182.0,13.8,13.19,35.11,12
2024-10-26 04:00:00+00:00,300.0,18.9,15.87,46.74,12
2024-10-27 04:00:00+00:00,170.0,13.7,12.41,25.79,12
2024-10-28 04:00:00+00:00,105.0,7.5,14.0,21.96,12
2024-10-29 04:00:00+00:00,190.0,13.0,14.62,30.78,12
2024-10-30 04:00:00+00:00,119.0,8.7,13.68,25.53,12
2024-10-31 04:00:00+00:00,390.0,24.0,16.25,76.81,12
2024-11-01 04:00:00+00:00,405.0,24.0,16.88,76.31,12
2024-11-02 04:00:00+00:00,366.0,24.0,15.25,65.91,12
2024-11-03 04:00:00+00:00,315.0,24.0,13.13,40.21,12
2024-11-04 04:00:00+00:00,264.0,21.0,12.57,32.74,12
2024-11-05 04:00:00+00:00,0.0,0.0,,9.01,12
2024-11-06 04:00:00+00:00,0.0,0.0,,8.71,12
2024-11-07 04:00:00+00:00,383.0,21.8,17.57,76.17,12
2024-11-08 04:00:00+00:00,33.0,3.3,10.0,12.46,12
2024-11-09 04:00:00+00:00,296.0,18.1,16.35,54.52,12
2024-11-10 04:00:00+00:00,384.0,24.0,16.0,70.29,12
2024-11-11 04:00:00+00:00,380.0,24.0,15.83,69.66,12
2024-11-12 04:00:00+00:00,398.0,24.0,16.58,68.68,12
2024-11-13 04:00:00+00:00,402.0,24.0,16.75,68.44,12
2024-11-14 04:00:00+00:00,398.0,24.0,16.58,64.85,12
2024-11-15 04:00:00+00:00,277.0,20.8,13.32,38.89,12
2024-11-16 04:00:00+00:00,0.0,0.0,,9.38,12
2024-11-17 04:00:00+00:00,0.0,0.0,,9.57,12
2024-11-18 04:00:00+00:00,105.0,10.0,10.5,19.53,12
2024-11-19 04:00:00+00:00,152.0,10.6,14.34,29.84,12
2024-11-20 04:00:00+00:00,372.0,24.0,15.5,56.98,12
2024-11-21 04:00:00+00:00,205.0,15.3,13.4,27.57,12
2024-11-22 04:00:00+00:00,169.0,12.5,13.52,24.82,12
2024-11-23 04:00:00+00:00,44.0,0.0,,8.93,12
2024-11-24 04:00:00+00:00,74.0,7.9,9.37,17.4,12
2024-11-25 04:00:00+00:00,120.0,9.1,13.19,25.99,12
2024-11-26 04:00:00+00:00,265.0,17.7,14.97,52.7,12
2024-11-27 04:00:00+00:00,404.0,24.0,16.83,85.23,12
2024-11-28 04:00:00+00:00,398.0,24.0,16.58,84.35,12
2024-11-29 04:00:00+00:00,395.0,24.0,16.46,78.08,12
2024-11-30 04:00:00+00:00,314.0,24.0,13.08,43.05,12
2021-01-02 04:00:00+00:00,16.4,3.7,4.43,14.98,13
2021-01-03 04:00:00+00:00,0.0,0.0,,8.61,13
2021-01-04 04:00:00+00:00,12.6,1.1,11.45,10.21,13
2021-01-05 05:30:00+00:00,234.0,15.5,15.1,46.19,13
2021-01-06 06:30:00+00:00,410.0,25.0,16.4,73.26,13
2021-01-07 06:30:00+00:00,381.0,24.0,15.88,74.32,13
2021-01-08 06:30:00+00:00,365.0,24.0,15.21,56.44,13
2021-01-09 06:30:00+00:00,60.0,5.0,12.0,15.6,13
2021-01-10 06:30:00+00:00,20.0,1.6,12.5,11.07,13
2021-01-11 06:30:00+00:00,0.0,0.0,,8.22,13
2021-01-12 06:30:00+00:00,124.0,7.6,16.32,35.65,13
2021-01-13 06:30:00+00:00,407.0,24.0,16.96,90.13,13
2021-01-14 05:00:00+00:00,375.0,22.5,16.67,86.37,13
2021-01-15 05:00:00+00:00,379.0,24.0,15.79,81.98,13
2021-01-16 05:00:00+00:00,109.0,6.8,16.03,24.09,13
2021-01-17 05:00:00+00:00,218.0,15.6,13.97,30.87,13
2021-01-18 05:00:00+00:00,77.0,8.2,9.39,16.12,13
2021-01-19 05:00:00+00:00,12.0,1.5,8.0,11.38,13
2021-01-20 05:00:00+00:00,275.0,20.6,13.35,47.5,13
2021-01-21 05:00:00+00:00,337.0,24.0,14.04,48.0,13
2021-01-22 05:00:00+00:00,201.0,16.0,12.56,28.41,13
2021-01-23 05:00:00+00:00,0.0,0.0,,7.87,13
2021-01-24 05:00:00+00:00,169.0,11.7,14.44,33.76,13
2021-01-25 05:00:00+00:00,334.0,24.0,13.92,47.31,13
2021-01-26 05:00:00+00:00,124.0,8.4,14.76,22.11,13
2021-01-27 05:00:00+00:00,0.0,0.0,,9.14,13
2021-01-28 05:00:00+00:00,135.0,9.6,14.06,24.45,13
2021-01-29 05:00:00+00:00,57.0,5.6,10.18,14.22,13
2021-01-30 05:00:00+00:00,12.0,1.3,9.23,11.84,13
2021-01-31 05:00:00+00:00,184.0,14.9,12.35,28.09,13
2021-02-01 05:00:00+00:00,150.0,11.0,13.64,25.86,13
2021-02-02 06:30:00+00:00,358.0,25.5,14.04,47.29,13
2021-02-03 06:30:00+00:00,352.0,24.0,14.67,46.96,13
2021-02-04 06:30:00+00:00,328.0,23.5,13.96,46.9,13
2021-02-05 06:30:00+00:00,248.0,17.8,13.93,34.19,13
2021-02-06 06:30:00+00:00,38.0,3.9,9.74,11.89,13
2021-02-07 06:30:00+00:00,24.0,2.1,11.43,12.17,13
2021-02-08 06:30:00+00:00,0.0,0.0,,7.8,13
2021-02-09 06:30:00+00:00,105.0,6.7,15.67,30.75,13
2021-02-10 06:30:00+00:00,381.0,24.0,15.88,75.4,13
2021-02-11 05:00:00+00:00,337.0,22.5,14.98,66.97,13
2021-02-12 04:00:00+00:00,374.0,23.0,16.26,71.14,13
2021-02-13 04:00:00+00:00,248.0,17.7,14.01,50.59,13
2021-02-14 04:00:00+00:00,24.0,2.4,10.0,12.96,13
2021-02-15 04:00:00+00:00,26.0,2.0,13.0,13.21,13
2021-02-16 04:00:00+00:00,68.0,9.7,7.01,20.57,13
2021-02-17 04:00:00+00:00,174.0,9.4,18.51,21.0,13
2021-02-18 04:00:00+00:00,0.0,0.0,,8.64,13
2021-02-19 04:00:00+00:00,322.0,22.2,14.5,61.46,13
2021-02-20 04:00:00+00:00,344.0,24.0,14.33,51.94,13
2021-02-21 05:00:00+00:00,146.0,11.0,13.27,23.43,13
2021-02-22 05:00:00+00:00,0.0,0.0,,8.95,13
2021-02-23 05:00:00+00:00,162.0,11.7,13.85,32.18,13
2021-02-24 04:00:00+00:00,368.0,23.0,16.0,67.03,13
2021-02-25 04:00:00+00:00,268.0,19.2,13.96,37.9,13
2021-02-26 04:00:00+00:00,0.0,0.0,,10.14,13
2021-02-27 04:00:00+00:00,0.0,0.0,,10.16,13
2021-02-28 04:00:00+00:00,0.0,0.0,,9.98,13
2021-03-01 04:00:00+00:00,23.0,2.3,10.0,14.0,13
2021-03-02 04:00:00+00:00,190.0,13.9,13.67,30.47,13
2021-03-03 04:00:00+00:00,104.0,8.3,12.53,23.96,13
2021-03-04 05:30:00+00:00,368.0,25.5,14.43,55.57,13
2021-03-05 06:30:00+00:00,377.0,25.0,15.08,53.81,13
2021-03-06 06:30:00+00:00,328.0,24.0,13.67,48.48,13
2021-03-07 06:30:00+00:00,282.0,21.3,13.24,43.42,13
2021-03-08 06:30:00+00:00,0.0,0.0,,8.42,13
2021-03-09 06:30:00+00:00,30.0,2.8,10.71,14.02,13
2021-03-10 06:30:00+00:00,0.0,0.0,,8.14,13
2021-03-11 06:30:00+00:00,0.0,0.0,,9.15,13
2021-03-12 06:30:00+00:00,324.0,21.9,14.79,55.14,13
2021-03-13 05:00:00+00:00,330.0,22.5,14.67,55.95,13
2021-03-14 04:00:00+00:00,313.0,23.0,13.61,57.39,13
2021-03-15 04:00:00+00:00,311.0,23.6,13.18,48.75,13
2021-03-16 04:00:00+00:00,172.0,12.4,13.87,29.49,13
2021-03-17 04:00:00+00:00,12.0,1.6,7.5,10.47,13
2021-03-18 04:00:00+00:00,96.0,6.5,14.77,20.34,13
2021-03-19 04:00:00+00:00,130.0,11.5,11.3,24.87,13
2021-03-20 04:00:00+00:00,106.0,8.4,12.62,24.0,13
2021-03-21 04:00:00+00:00,332.0,24.0,13.83,50.21,13
2021-03-23 04:00:00+00:00,128.0,9.4,13.62,24.43,13
2021-03-24 04:00:00+00:00,0.0,0.0,,8.49,13
2021-03-25 04:00:00+00:00,0.0,0.0,,9.16,13
2021-03-26 04:00:00+00:00,303.0,21.4,14.16,56.76,13
2021-03-27 04:00:00+00:00,316.0,22.5,14.04,48.29,13
2021-03-28 04:00:00+00:00,161.0,10.6,15.19,25.57,13
2021-03-29 04:00:00+00:00,35.0,3.6,9.72,11.97,13
2021-03-30 04:00:00+00:00,153.0,11.6,13.19,29.62,13
2021-03-31 04:00:00+00:00,58.0,4.3,13.49,14.56,13
2021-04-01 04:00:00+00:00,237.0,17.5,13.54,39.02,13
2021-04-02 05:30:00+00:00,359.0,25.5,14.08,63.14,13
2021-04-03 06:30:00+00:00,362.0,25.0,14.48,63.29,13
2021-04-04 06:30:00+00:00,396.0,24.0,16.5,75.72,13
2021-04-05 06:30:00+00:00,90.0,6.3,14.29,21.55,13
2021-04-06 06:30:00+00:00,23.0,2.0,11.5,15.43,13
2021-04-07 06:30:00+00:00,0.0,0.0,,9.49,13
2021-04-08 06:30:00+00:00,0.0,0.0,,9.6,13
2021-04-09 06:30:00+00:00,320.0,22.6,14.16,58.9,13
2021-04-10 05:00:00+00:00,331.0,22.5,14.71,65.33,13
2021-04-11 04:00:00+00:00,328.0,23.0,14.26,55.15,13
2021-04-12 04:00:00+00:00,336.0,24.0,14.0,56.12,13
2021-04-13 04:00:00+00:00,134.0,10.4,12.88,24.1,13
2021-04-14 04:00:00+00:00,156.0,9.8,15.92,33.05,13
2021-04-15 04:00:00+00:00,43.0,4.1,10.49,13.62,13
2021-04-16 04:00:00+00:00,200.0,13.9,14.39,41.84,13
2021-04-17 04:00:00+00:00,321.0,23.1,13.9,46.62,13
2021-04-18 04:00:00+00:00,295.0,21.1,13.98,51.12,13
2021-04-19 04:00:00+00:00,0.0,0.0,,9.98,13
2021-04-20 04:00:00+00:00,78.0,5.6,13.93,20.61,13
2021-04-21 04:00:00+00:00,354.0,24.0,14.75,48.58,13
2021-04-22 04:00:00+00:00,286.0,20.5,13.95,46.24,13
2021-04-23 04:00:00+00:00,0.0,0.0,,11.51,13
2021-04-24 04:00:00+00:00,0.0,0.0,,9.91,13
2021-04-25 04:00:00+00:00,90.0,7.8,11.54,18.67,13
2021-04-26 04:00:00+00:00,12.0,1.2,10.0,11.44,13
2021-04-27 04:00:00+00:00,193.0,14.3,13.5,35.29,13
2021-04-28 04:00:00+00:00,0.0,0.0,,9.28,13
2021-04-29 04:00:00+00:00,10.0,1.3,7.69,12.73,13
2021-04-30 04:00:00+00:00,192.0,14.1,13.62,30.88,13
2021-05-01 04:00:00+00:00,359.0,25.0,14.36,47.61,13
2021-05-02 05:00:00+00:00,332.0,24.0,13.83,52.9,13
2021-05-03 06:30:00+00:00,355.0,25.5,13.92,47.28,13
2021-05-04 06:30:00+00:00,213.0,16.1,13.23,36.73,13
2021-05-05 06:30:00+00:00,28.0,3.1,9.03,14.16,13
2021-05-06 06:30:00+00:00,0.0,0.0,,9.21,13
2021-05-07 06:30:00+00:00,0.0,0.0,,8.18,13
2021-05-08 06:30:00+00:00,228.0,15.5,14.71,38.68,13
2021-05-09 05:00:00+00:00,373.0,22.5,16.58,83.48,13
2021-05-10 05:00:00+00:00,332.0,24.0,13.83,54.68,13
2021-05-11 04:00:00+00:00,308.0,23.0,13.39,49.37,13
2021-05-12 04:00:00+00:00,197.0,14.7,13.4,38.64,13
2021-05-13 04:00:00+00:00,11.0,1.3,8.46,14.26,13
2021-05-14 04:00:00+00:00,246.0,18.8,13.09,39.2,13
2021-05-15 04:00:00+00:00,17.0,0.9,18.89,11.44,13
2021-05-16 04:00:00+00:00,0.0,0.0,,8.81,13
2021-05-17 04:00:00+00:00,18.0,1.2,15.0,13.43,13
2021-05-18 04:00:00+00:00,43.0,4.4,9.77,13.19,13
2021-05-19 04:00:00+00:00,95.0,6.0,15.83,18.52,13
2021-05-20 04:00:00+00:00,328.0,24.0,13.67,56.49,13
2021-05-21 04:00:00+00:00,392.0,23.0,17.04,86.76,13
2021-05-22 04:00:00+00:00,0.0,0.0,,8.48,13
2021-05-23 04:00:00+00:00,0.0,0.0,,8.86,13
2021-05-24 04:00:00+00:00,287.0,20.7,13.86,48.3,13
2021-05-25 04:00:00+00:00,329.0,24.0,13.71,49.69,13
2021-05-26 04:00:00+00:00,112.0,9.2,12.17,28.01,13
2021-05-27 04:00:00+00:00,85.0,7.1,11.97,19.05,13
2021-05-28 04:00:00+00:00,13.0,1.3,10.0,13.16,13
2021-05-29 04:00:00+00:00,179.0,13.3,13.46,32.77,13
2021-05-30 04:00:00+00:00,117.0,9.0,13.0,26.08,13
2021-05-31 05:00:00+00:00,353.0,25.0,14.12,51.62,13
2021-06-01 05:00:00+00:00,322.0,24.0,13.42,50.62,13
2021-06-02 06:30:00+00:00,345.0,25.5,13.53,58.91,13
2021-06-03 06:30:00+00:00,321.0,24.0,13.38,46.87,13
2021-06-04 06:30:00+00:00,49.0,5.6,8.75,18.9,13
2021-06-05 06:30:00+00:00,0.0,0.0,,9.36,13
2021-06-06 06:30:00+00:00,222.0,16.0,13.88,35.81,13
2021-06-07 05:00:00+00:00,323.0,22.5,14.36,48.56,13
2021-06-08 05:00:00+00:00,339.0,24.0,14.13,50.34,13
2021-06-09 04:00:00+00:00,307.0,23.0,13.35,42.53,13
2021-06-10 04:00:00+00:00,254.0,20.5,12.39,38.32,13
2021-06-11 04:00:00+00:00,195.0,13.8,14.13,30.89,13
2021-06-12 04:00:00+00:00,371.0,24.0,15.46,43.87,13
2021-06-13 04:00:00+00:00,346.0,24.0,14.42,46.6,13
2021-06-14 04:00:00+00:00,101.0,7.3,13.84,23.15,13
2021-06-15 04:00:00+00:00,62.0,4.5,13.78,15.48,13
2021-06-16 04:00:00+00:00,348.0,24.0,14.5,53.83,13
2021-06-17 04:00:00+00:00,295.0,23.7,12.45,55.51,13
2021-06-18 04:00:00+00:00,45.0,3.9,11.54,13.31,13
2021-06-19 04:00:00+00:00,63.0,5.7,11.05,13.9,13
2021-06-20 04:00:00+00:00,153.0,10.8,14.17,27.87,13
2021-06-21 04:00:00+00:00,87.0,7.0,12.43,18.39,13
2021-06-22 05:00:00+00:00,363.0,25.0,14.52,48.25,13
2021-06-23 05:00:00+00:00,338.0,24.0,14.08,64.78,13
2021-06-24 06:30:00+00:00,358.0,25.5,14.04,51.91,13
2021-06-25 06:30:00+00:00,332.0,23.6,14.07,54.34,13
2021-06-26 06:30:00+00:00,5.0,0.7,7.14,9.18,13
2021-06-27 06:30:00+00:00,17.0,1.8,9.44,13.18,13
2021-06-28 06:30:00+00:00,65.0,5.0,13.0,14.38,13
2021-06-29 05:00:00+00:00,281.0,22.5,12.49,37.82,13
2021-06-30 05:00:00+00:00,303.0,24.0,12.63,37.37,13
2021-07-01 05:00:00+00:00,285.0,24.0,11.88,39.11,13
2021-07-02 04:00:00+00:00,294.0,23.0,12.78,43.97,13
2021-07-03 04:00:00+00:00,232.0,18.9,12.28,30.51,13
2021-07-04 04:00:00+00:00,142.0,11.6,12.24,26.78,13
2021-07-05 04:00:00+00:00,119.0,7.4,16.08,25.1,13
2021-07-06 04:00:00+00:00,0.0,0.0,,8.23,13
2021-07-07 04:00:00+00:00,0.0,0.0,,8.61,13
2021-07-08 04:00:00+00:00,0.0,0.0,,8.68,13
2021-07-09 04:00:00+00:00,60.0,5.9,10.17,19.38,13
2021-07-10 04:00:00+00:00,0.0,0.0,,8.49,13
2021-07-11 04:00:00+00:00,12.0,1.1,10.91,11.3,13
2021-07-12 04:00:00+00:00,240.0,17.2,13.95,35.77,13
2021-07-13 04:00:00+00:00,334.0,24.0,13.92,46.89,13
2021-07-14 04:00:00+00:00,234.0,18.9,12.38,32.63,13
2021-07-15 04:00:00+00:00,0.0,0.0,,7.21,13
2021-07-16 04:00:00+00:00,0.0,0.0,,8.53,13
2021-07-17 04:00:00+00:00,194.0,15.4,12.6,31.16,13
2021-07-18 04:00:00+00:00,301.0,24.0,12.54,38.03,13
2021-07-19 04:00:00+00:00,227.0,20.2,11.24,37.44,13
2021-07-20 04:00:00+00:00,0.0,0.0,,9.77,13
2021-07-21 04:00:00+00:00,0.0,0.0,,9.34,13
2021-07-22 04:00:00+00:00,114.0,8.6,13.26,23.38,13
2021-07-23 04:00:00+00:00,1.0,0.2,5.0,9.67,13
2021-07-24 04:00:00+00:00,12.0,1.6,7.5,11.08,13
2021-07-25 04:00:00+00:00,198.0,14.8,13.38,31.22,13
2021-07-26 04:00:00+00:00,0.0,0.0,,8.92,13
2021-07-27 04:00:00+00:00,0.0,0.0,,8.8,13
2021-07-28 04:00:00+00:00,37.0,3.1,11.94,15.18,13
2021-07-29 05:00:00+00:00,361.0,25.0,14.44,59.59,13
2021-07-30 05:00:00+00:00,337.0,24.0,14.04,57.75,13
2021-07-31 06:30:00+00:00,334.0,25.5,13.1,63.06,13
2021-08-01 06:30:00+00:00,343.0,24.0,14.29,64.08,13
2021-08-02 06:30:00+00:00,26.0,2.2,11.82,12.59,13
2021-08-03 06:30:00+00:00,27.0,2.9,9.31,13.75,13
2021-08-04 06:30:00+00:00,0.0,0.0,,7.97,13
2021-08-05 05:00:00+00:00,288.0,22.2,12.97,46.73,13
2021-08-06 05:00:00+00:00,342.0,24.0,14.25,46.96,13
2021-08-07 04:00:00+00:00,294.0,23.0,12.78,46.96,13
2021-08-08 04:00:00+00:00,312.0,24.0,13.0,45.17,13
2021-08-09 04:00:00+00:00,205.0,18.2,11.26,27.04,13
2021-08-10 04:00:00+00:00,15.0,1.7,8.82,11.29,13
2021-08-11 04:00:00+00:00,15.0,1.8,8.33,11.61,13
2021-08-12 04:00:00+00:00,140.0,14.6,9.59,17.15,13
2021-08-13 04:00:00+00:00,76.0,8.3,9.16,18.33,13
2021-08-14 04:00:00+00:00,10.0,1.2,8.33,11.25,13
2021-08-15 04:00:00+00:00,130.0,8.8,14.77,19.59,13
2021-08-16 04:00:00+00:00,83.0,5.9,14.07,24.83,13
2021-08-17 04:00:00+00:00,12.0,1.3,9.23,11.37,13
2021-08-18 04:00:00+00:00,42.0,3.0,14.0,17.21,13
2021-08-19 04:00:00+00:00,391.0,25.0,15.64,86.97,13
2021-08-20 05:00:00+00:00,375.0,24.0,15.63,76.51,13
2021-08-21 06:30:00+00:00,395.0,25.5,15.49,76.34,13
2021-08-22 06:30:00+00:00,225.0,18.1,12.43,36.63,13
2021-08-23 06:30:00+00:00,28.0,2.6,10.77,13.59,13
2021-08-24 06:30:00+00:00,0.0,0.0,,8.95,13
2021-08-25 06:30:00+00:00,60.0,4.9,12.24,20.96,13
2021-08-26 05:00:00+00:00,299.0,22.5,13.29,46.87,13
2021-08-27 05:00:00+00:00,331.0,24.0,13.79,55.07,13
2021-08-28 05:00:00+00:00,315.0,24.0,13.13,54.58,13
2021-08-29 04:00:00+00:00,312.0,23.0,13.57,47.92,13
2021-08-30 04:00:00+00:00,123.0,9.6,12.81,26.49,13
2021-08-31 04:00:00+00:00,11.0,1.1,10.0,14.49,13
2021-09-01 04:00:00+00:00,0.1,0.0,,9.36,13
2021-09-02 04:00:00+00:00,98.0,8.5,11.53,20.44,13
2021-09-03 04:00:00+00:00,104.0,10.4,10.0,19.5,13
2021-09-04 04:00:00+00:00,5.0,0.6,8.33,11.25,13
2021-09-05 04:00:00+00:00,114.0,9.1,12.53,24.85,13
2021-09-06 04:00:00+00:00,353.0,24.0,14.71,48.9,13
2021-09-07 04:00:00+00:00,294.0,24.0,12.25,39.73,13
2021-09-08 04:00:00+00:00,55.0,4.9,11.22,14.32,13
2021-09-09 04:00:00+00:00,0.0,0.0,,9.62,13
2021-09-10 04:00:00+00:00,263.0,19.1,13.77,46.93,13
2021-09-11 04:00:00+00:00,324.0,24.0,13.5,51.42,13
2021-09-12 04:00:00+00:00,221.0,16.7,13.23,45.35,13
2021-09-13 04:00:00+00:00,13.0,1.5,8.67,10.87,13
2021-09-14 04:00:00+00:00,192.0,13.3,14.44,44.95,13
2021-09-15 04:00:00+00:00,25.0,2.4,10.42,14.52,13
2021-09-16 04:00:00+00:00,228.0,18.0,12.67,40.55,13
2021-09-17 04:00:00+00:00,0.0,0.0,,9.03,13
2021-09-18 04:00:00+00:00,209.0,12.6,16.59,55.01,13
2021-09-19 05:00:00+00:00,429.0,25.0,17.16,104.11,13
2021-09-20 05:00:00+00:00,419.0,24.0,17.46,104.75,13
2021-09-21 06:30:00+00:00,463.0,24.0,19.29,129.56,13
2021-09-22 06:30:00+00:00,100.0,7.8,12.82,35.63,13
2021-09-23 06:30:00+00:00,27.0,2.2,12.27,13.26,13
2021-09-24 06:30:00+00:00,22.0,1.9,11.58,13.7,13
2021-09-25 05:00:00+00:00,305.0,22.5,13.56,48.74,13
2021-09-26 05:00:00+00:00,346.0,24.0,14.42,51.98,13
2021-09-27 05:00:00+00:00,331.0,24.0,13.79,51.81,13
2021-09-28 04:00:00+00:00,320.0,23.0,13.91,47.77,13
2021-09-29 04:00:00+00:00,109.0,9.2,11.85,24.37,13
2021-09-30 04:00:00+00:00,22.0,1.4,15.71,12.9,13
2021-10-01 04:00:00+00:00,179.0,16.5,10.85,29.72,13
2021-10-02 04:00:00+00:00,70.0,5.4,12.96,20.08,13
2021-10-03 04:00:00+00:00,358.0,24.0,14.92,49.13,13
2021-10-04 04:00:00+00:00,284.0,24.0,11.83,35.43,13
2021-10-05 04:00:00+00:00,105.0,10.2,10.29,18.31,13
2021-10-06 04:00:00+00:00,9.0,0.8,11.25,10.68,13
2021-10-07 04:00:00+00:00,342.0,24.0,14.25,53.86,13
2021-10-08 04:00:00+00:00,322.0,24.0,13.42,53.18,13
2021-10-09 04:00:00+00:00,57.0,4.3,13.26,16.51,13
2021-10-10 04:00:00+00:00,92.0,8.0,11.5,20.21,13
2021-10-11 04:00:00+00:00,71.0,5.2,13.65,19.33,13
2021-10-12 04:00:00+00:00,117.0,8.1,14.44,22.97,13
2021-10-13 04:00:00+00:00,9.0,1.0,9.0,9.2,13
2021-10-14 05:00:00+00:00,348.0,23.8,14.62,58.76,13
2021-10-15 05:00:00+00:00,337.0,25.0,13.48,61.34,13
2021-10-16 05:00:00+00:00,320.0,24.0,13.33,60.26,13
2021-10-17 06:30:00+00:00,372.0,25.5,14.59,73.11,13
2021-10-18 06:30:00+00:00,65.0,5.1,12.75,16.3,13
2021-10-19 06:30:00+00:00,20.0,1.5,13.33,11.71,13
2021-10-20 06:30:00+00:00,0.0,0.0,,8.82,13
2021-10-21 06:30:00+00:00,0.0,0.0,,8.64,13
2021-10-22 06:30:00+00:00,229.0,17.1,13.39,39.65,13
2021-10-23 05:00:00+00:00,323.0,22.5,14.36,46.75,13
2021-10-24 05:00:00+00:00,345.0,24.0,14.38,50.79,13
2021-10-25 04:00:00+00:00,355.0,23.0,15.43,62.25,13
2021-10-26 04:00:00+00:00,175.0,15.2,11.51,24.96,13
2021-10-27 04:00:00+00:00,157.0,11.6,13.53,28.23,13
2021-10-28 04:00:00+00:00,103.0,7.0,14.71,21.81,13
2021-10-29 04:00:00+00:00,0.0,0.0,,9.14,13
2021-10-30 04:00:00+00:00,0.0,0.0,,9.53,13
2021-10-31 04:00:00+00:00,60.0,6.5,9.23,17.25,13
2021-11-01 04:00:00+00:00,68.0,5.6,12.14,16.93,13
2021-11-02 04:00:00+00:00,323.0,24.0,13.46,50.89,13
2021-11-03 04:00:00+00:00,330.0,24.0,13.75,47.06,13
2021-11-04 04:00:00+00:00,99.0,7.3,13.56,19.32,13
2021-11-05 04:00:00+00:00,0.0,0.0,,8.78,13
2021-11-06 04:00:00+00:00,0.0,0.0,,8.24,13
2021-11-07 04:00:00+00:00,306.0,22.4,13.66,48.0,13
2021-11-08 04:00:00+00:00,343.0,24.0,14.29,50.12,13
2021-11-09 04:00:00+00:00,73.0,5.9,12.37,16.81,13
2021-11-10 04:00:00+00:00,0.0,0.0,,9.07,13
2021-11-11 04:00:00+00:00,0.0,0.0,,9.91,13
2021-11-12 04:00:00+00:00,0.0,0.0,,10.21,13
2021-11-13 04:00:00+00:00,91.0,7.2,12.64,21.65,13
2021-11-14 04:00:00+00:00,2.0,0.0,,9.43,13
2021-11-15 04:00:00+00:00,186.0,18.8,9.89,25.9,13
2021-11-16 04:00:00+00:00,11.0,1.1,10.0,10.48,13
2021-11-17 04:00:00+00:00,257.0,22.0,11.68,38.44,13
2021-11-18 05:00:00+00:00,336.0,25.0,13.44,57.17,13
2021-11-19 05:00:00+00:00,310.0,24.0,12.92,43.17,13
2021-11-20 06:30:00+00:00,332.0,25.5,13.02,42.64,13
2021-11-21 06:30:00+00:00,196.0,17.6,11.14,27.83,13
2021-11-22 06:30:00+00:00,21.0,2.0,10.5,12.06,13
2021-11-23 06:30:00+00:00,9.0,1.2,7.5,10.27,13
2021-11-24 06:30:00+00:00,0.0,0.0,,9.27,13
2021-11-25 06:30:00+00:00,75.0,5.8,12.93,20.89,13
2021-11-26 06:30:00+00:00,289.0,22.5,12.84,46.14,13
2021-11-27 05:00:00+00:00,329.0,24.0,13.71,61.26,13
2021-11-28 05:00:00+00:00,336.0,24.0,14.0,56.63,13
2021-11-29 04:00:00+00:00,355.0,23.0,15.43,65.08,13
2021-11-30 04:00:00+00:00,45.0,3.9,11.54,15.53,13
2021-12-01 04:00:00+00:00,196.0,16.4,11.95,32.31,13
2021-12-02 04:00:00+00:00,5.0,0.3,16.67,9.57,13
2021-12-03 04:00:00+00:00,0.0,0.0,,9.99,13
2021-12-04 04:00:00+00:00,221.0,14.4,15.35,58.55,13
2021-12-05 04:00:00+00:00,280.0,24.0,11.67,35.05,13
2021-12-06 04:00:00+00:00,294.0,24.0,12.25,39.26,13
2021-12-07 04:00:00+00:00,34.0,2.8,12.14,12.0,13
2021-12-08 04:00:00+00:00,0.0,0.0,,7.69,13
2021-12-09 04:00:00+00:00,293.0,18.7,15.67,64.93,13
2021-12-10 04:00:00+00:00,371.0,24.0,15.46,92.08,13
2021-12-11 04:00:00+00:00,348.0,24.0,14.5,94.02,13
2021-12-12 04:00:00+00:00,306.0,24.0,12.75,60.06,13
2021-12-13 04:00:00+00:00,231.0,16.3,14.17,57.4,13
2021-12-14 04:00:00+00:00,169.0,14.0,12.07,36.75,13
2021-12-15 04:00:00+00:00,107.0,8.1,13.21,26.42,13
2021-12-16 04:00:00+00:00,48.0,4.1,11.71,15.6,13
2021-12-17 04:00:00+00:00,0.0,0.0,,9.72,13
2021-12-18 04:00:00+00:00,0.0,0.0,,9.77,13
2021-12-19 04:00:00+00:00,22.0,2.9,7.59,14.08,13
2021-12-20 04:00:00+00:00,23.0,2.3,10.0,14.56,13
2021-12-21 04:00:00+00:00,332.0,22.0,15.09,69.61,13
2021-12-22 04:00:00+00:00,371.0,24.0,15.46,82.22,13
2021-12-23 04:00:00+00:00,283.0,18.8,15.05,60.47,13
2021-12-24 04:00:00+00:00,132.0,9.6,13.75,25.98,13
2021-12-25 04:00:00+00:00,264.0,24.0,11.0,46.48,13
2021-12-26 04:00:00+00:00,77.0,5.1,15.1,18.97,13
2021-12-27 04:00:00+00:00,191.0,15.5,12.32,29.89,13
2021-12-28 04:00:00+00:00,38.0,3.6,10.56,12.15,13
2021-12-29 04:00:00+00:00,158.0,13.2,11.97,22.62,13
2021-12-30 04:00:00+00:00,129.0,10.0,12.9,24.88,13
