,SOG,heading,draught,wind_val,wind_direction,wave_val,wave_direction,stream_val,stream_direction,R_added
21880,14.875,26.0,13.4,1.9975,340.25,1.6349999999999998,25.25,0.1425,159.25,388.3518137419829
21881,15.12857142857143,26.857142857142858,13.400000000000002,2.9528571428571424,102.14285714285714,1.6614285714285713,25.0,0.1442857142857143,190.57142857142856,232.98223027932056
21883,15.275,26.0,13.4,1.965,328.5,1.6150000000000002,26.5,0.1,213.5,219.1121663396664
21884,15.0,27.0,13.4,1.634,325.8,1.602,26.0,0.146,222.4,257.6268449526756
21885,15.05,29.0,13.4,3.15,351.0,1.55,26.0,0.15,215.0,244.4518262384101
21886,15.25,28.0,13.4,0.7949999999999999,185.0,1.535,27.0,0.13,223.0,213.88192969937643
21888,14.833333333333334,38.66666666666666,13.4,4.96,55.0,1.24,35.0,0.49,237.0,165.54290829343597
21889,14.9,31.0,13.4,5.39,47.0,1.22,33.0,0.49,244.0,173.234504185824
21891,15.233333333333334,26.666666666666668,13.4,5.08,46.333333333333336,1.1766666666666663,42.66666666666666,0.3966666666666666,274.0,206.6645027919343
21892,15.300000000000002,23.0,13.4,3.14,20.666666666666668,1.143333333333333,44.66666666666666,0.3166666666666666,278.3333333333333,221.4663499636797
21894,14.9,27.0,13.4,4.12,64.0,1.14,47.0,0.24,308.0,349.5189351846142
21895,15.1,27.0,13.4,5.08,77.0,1.16,48.0,0.23,314.0,318.0994751610176
21896,15.1,40.0,12.1,5.55,84.0,0.95,84.0,0.6,280.0,271.8561357902802
21899,15.575,29.75,12.1,4.68,90.0,0.8,85.75,0.6,303.5,309.6092280510675
21900,16.066666666666666,38.0,12.1,4.09,104.33333333333331,0.6966666666666667,85.66666666666667,0.5766666666666668,324.3333333333333,257.87493487943163
21902,15.9,35.0,12.1,3.93,132.8,0.618,80.4,0.45,336.0,319.68923963859106
21903,15.9,29.0,12.1,4.237500000000001,147.5,0.6124999999999999,73.0,0.395,338.75,327.968439917226
21904,15.860000000000005,24.4,12.1,4.638,156.4,0.604,71.8,0.43,8.0,399.9210746191936
21906,15.866666666666667,21.5,12.1,4.956666666666667,166.0,0.6,64.0,0.4933333333333333,34.833333333333336,425.5084254890553
21907,15.919999999999998,18.8,12.1,4.928,169.0,0.604,60.6,0.496,40.4,407.0266623328792
21908,16.25714285714286,18.714285714285715,12.099999999999998,5.25,174.0,0.59,57.0,0.65,45.0,386.3478252140376
21909,16.2,36.6,12.1,6.026000000000001,181.6,0.604,65.8,0.48,36.8,357.07596302701734
21910,16.566666666666666,27.83333333333333,12.1,6.480000000000001,184.0,0.6,75.0,0.5,20.0,288.1259745806159
21912,15.883333333333333,26.666666666666668,12.1,6.510000000000001,187.66666666666663,0.6266666666666667,101.0,0.5266666666666667,23.33333333333333,440.3386780495631
21913,15.550000000000002,55.16666666666666,12.1,6.048333333333333,191.8333333333333,0.63,163.0,0.52,49.333333333333336,505.2694842524016
21914,14.78,283.6,12.1,6.1,192.0,0.63,172.0,0.51,37.0,376.17712208041166
21915,14.475,260.25,12.1,5.93,192.0,0.62,182.5,0.51,50.5,342.9586645685482
21916,14.233333333333333,11.5,12.1,4.63,201.66666666666663,0.6133333333333334,194.0,0.8500000000000001,176.66666666666666,241.58571007965725
21917,15.166666666666666,193.3333333333333,12.1,4.25,207.5,0.58,201.5,0.695,191.0,505.8640767141859
21918,15.616666666666664,120.5,12.1,3.306666666666666,225.3333333333333,0.4733333333333333,198.66666666666663,0.5599999999999999,212.3333333333333,146.80899428015437
21919,15.07777777777778,713.1111111111111,12.1,3.586666666666667,311.6666666666667,0.4366666666666667,204.3333333333333,0.3033333333333333,217.66666666666663,176.91753746680695
21920,14.48,71.6,12.1,6.798,68.2,0.4639999999999999,214.8,0.246,217.4,298.99885420665385
21922,14.15,0.0,12.1,7.050000000000001,14.5,0.7600000000000001,339.5,0.16,160.5,383.426339793934
21923,14.14,0.0,12.1,5.01,19.8,0.736,333.0,0.116,46.6,472.8407841934569
21925,14.228571428571428,251.42857142857144,12.099999999999998,8.442857142857141,337.85714285714283,0.9285714285714286,339.2857142857143,0.2142857142857142,115.28571428571428,366.7170031574576
21927,14.316666666666668,358.0,12.1,6.926666666666666,343.3333333333333,1.11,347.1666666666667,0.0816666666666666,99.66666666666669,401.8232402359025
21928,13.928571428571429,200.7142857142857,12.099999999999998,6.654285714285714,340.0,1.1614285714285713,348.0,0.06,149.85714285714286,498.3540874931607
21929,14.1,1.25,12.1,9.9325,341.0,1.29,351.75,0.1525,189.75,393.16626437624745
21930,14.35,345.6666666666667,12.1,10.541666666666666,344.6666666666667,1.4116666666666668,354.6666666666667,0.2016666666666666,172.33333333333334,325.64333743249426
21931,14.3875,700.75,12.325,10.6,343.0,1.47,353.0,0.36,164.0,257.674768337722
21933,16.3,201.42857142857144,13.900000000000002,9.277142857142858,55.285714285714285,1.4842857142857144,59.71428571428572,0.8685714285714284,266.2857142857143,259.16601479581107
21934,16.709090909090907,229.0909090909091,13.9,10.132727272727273,47.90909090909091,1.66,55.36363636363637,0.7581818181818182,258.27272727272725,291.6220589490431
21935,16.553846153846152,229.23076923076923,13.900000000000002,10.188461538461535,43.61538461538461,1.7015384615384617,53.30769230769231,0.6838461538461538,249.30769230769232,315.3283258980007
21936,16.607692307692307,226.3846153846154,13.900000000000002,11.016153846153845,39.76923076923077,1.4753846153846153,50.30769230769231,0.4584615384615386,244.6153846153846,222.96069208677625
21938,15.97857142857143,230.28571428571428,13.835714285714287,11.287142857142856,36.0,1.9985714285714289,46.57142857142857,0.2442857142857143,288.57142857142856,229.50919312439785
21939,15.741666666666667,227.66666666666663,13.6,11.58,34.666666666666664,2.073333333333333,45.333333333333336,0.18,337.6666666666667,202.56984710825907
21940,15.957142857142856,232.92857142857144,13.900000000000002,11.824999999999998,37.642857142857146,2.110714285714286,45.5,0.2957142857142857,290.1428571428572,246.35468975280924
21942,15.174999999999995,231.0,13.9,11.514166666666668,40.66666666666666,1.9016666666666664,49.083333333333336,0.2958333333333333,253.75,449.3198601990517
21943,14.564285714285717,389.6428571428572,13.900000000000002,11.507142857142856,50.71428571428572,1.6585714285714286,54.142857142857146,0.1957142857142857,188.57142857142856,393.6493989733581
21945,15.79090909090909,206.0,13.9,10.294545454545457,51.72727272727273,1.5218181818181815,54.36363636363637,0.2936363636363636,220.54545454545453,328.8837000302067
21946,16.291666666666668,213.0833333333333,13.9,10.323333333333332,50.16666666666666,1.541666666666667,53.833333333333336,0.3908333333333333,216.16666666666663,269.20780922100016
21947,16.538461538461537,209.0,13.900000000000002,10.003076923076923,52.92307692307692,1.6138461538461542,55.53846153846154,0.2715384615384615,231.6153846153846,163.6439255692983
21948,16.01666666666667,365.9166666666667,13.9,10.293333333333337,50.833333333333336,1.7025000000000003,55.41666666666666,0.1583333333333333,243.0833333333333,136.21658022052134
21950,15.1,661.0,13.9,2.4425,12.5,0.4575,14.25,0.085,65.0,338.21006279931964
21951,16.0,205.75,13.9,0.0,0.0,0.0,0.0,0.0,0.0,174.18168967030692
21952,14.357142857142858,206.8571428571429,13.900000000000002,7.587142857142857,54.85714285714285,2.0257142857142854,29.571428571428573,0.6914285714285714,331.0,460.91563831030703
21954,14.885714285714284,207.8571428571429,13.900000000000002,7.158571428571428,59.0,1.9485714285714284,27.0,0.6357142857142858,327.1428571428572,381.5555786243615
21955,14.75,520.0,13.9,7.319999999999999,59.0,1.92,28.5,0.2699999999999999,261.5,514.9054215005578
21956,15.15,211.5,13.9,6.711666666666667,59.66666666666666,1.7983333333333331,34.0,0.275,319.8333333333333,417.5696241486787
21957,15.2125,205.375,13.9,6.3125,61.0,1.71875,34.625,0.14125,307.625,427.5026979887036
21959,15.35,215.0,13.9,6.015,64.25,1.6025,34.0,0.1475,70.5,362.0708383106677
21962,14.2,66.75,13.4,3.42,60.875,0.645,43.5,0.615,197.5,281.085580085223
21963,13.785714285714286,31.714285714285715,13.400000000000002,3.628571428571429,58.142857142857146,0.6442857142857144,44.285714285714285,0.6742857142857144,197.57142857142856,266.084459027634
21965,13.7,32.75,13.4,3.515,50.5,0.68,40.5,0.705,184.5,295.4389930123101
21967,14.820000000000002,41.6,13.4,4.718,62.2,0.7059999999999998,37.8,0.388,65.2,447.5347171470878
21968,15.966666666666669,42.833333333333336,13.4,5.04,79.66666666666667,0.765,39.16666666666666,0.2533333333333333,76.33333333333333,168.09586904534615
21969,16.28,103.8,13.4,5.39,78.0,0.8400000000000001,35.0,0.37,88.0,161.83563966269912
21970,15.62,28.0,13.4,4.643999999999999,99.6,1.404,42.6,0.29,319.8,228.8923688888674
21972,15.266666666666666,26.0,13.4,4.133333333333333,95.0,1.5233333333333334,42.0,0.2466666666666666,7.666666666666667,347.8103571009193
21973,15.3,34.0,13.4,3.09,80.0,1.63,42.5,0.295,24.0,362.9137056481969
21974,15.4,24.25,13.4,2.9225000000000003,74.75,1.6574999999999998,43.5,0.3475,30.0,364.3733684348073
21976,15.5,24.0,13.4,2.626666666666667,62.0,1.653333333333333,47.333333333333336,0.4833333333333334,37.0,392.7243416474233
21978,15.34,24.0,13.4,3.224,90.4,1.552,45.8,0.6759999999999999,56.2,463.1263616364067
21979,15.1,23.0,13.4,4.36,78.0,1.48,50.0,0.71,74.0,462.452606271009
21980,14.9,24.0,13.4,4.7,74.0,1.47,50.0,0.38,72.0,428.0233531462094
21981,14.36,26.0,13.4,5.626,84.4,1.446,51.2,0.036,224.2,423.9200989318351
21983,14.666666666666666,29.0,13.4,5.566666666666666,95.0,1.4366666666666668,52.0,0.2066666666666666,278.6666666666667,348.84307972834404
21986,14.3,30.5,13.4,5.17,86.25,1.3824999999999998,53.0,0.3075,296.75,441.1719101164779
21988,14.675,19.75,13.4,4.71,71.0,1.35,53.0,0.22,313.0,408.1882265468252
21989,14.9,5.0,13.4,4.636666666666666,66.33333333333333,1.356666666666667,53.66666666666666,0.16,317.6666666666667,372.0227955284555
21990,14.775,8.0,13.4,4.585,64.25,1.4050000000000002,55.5,0.1275,280.0,356.7517754333629
21991,14.6,10.0,13.4,4.74,55.0,1.55,59.0,0.24,226.0,314.8836580590969
21994,16.080000000000002,22.6,12.4,4.997999999999999,11.0,1.352,21.2,0.6180000000000001,327.2,306.54234735229136
21995,15.433333333333332,239.0,12.4,4.823333333333333,241.0,1.25,19.33333333333333,0.4933333333333333,332.6666666666667,286.8685490627503
21996,15.15,817.3333333333334,12.4,4.536666666666667,357.0,1.1733333333333331,17.666666666666668,0.6066666666666666,337.3333333333333,237.0769932203042
21997,14.8,187.0,12.4,3.925,341.0,1.13,15.0,0.65,326.0,234.2306507314848
22000,15.95,125.33333333333331,12.4,2.5816666666666666,318.5,0.52,240.16666666666663,0.6866666666666666,28.33333333333333,160.4577489676575
22002,14.666666666666666,117.66666666666669,12.4,2.6,275.0,0.44,336.0,0.52,4.0,372.742351419508
22003,14.75,195.25,12.4,1.0825,70.75,0.105,81.75,0.125,1.25,390.39877347720414
22004,14.78,352.8,12.4,0.0,0.0,0.0,0.0,0.0,0.0,432.290847023427
22005,15.35,208.0,13.9,15.159999999999998,45.0,2.53,78.0,0.6,253.0,434.8517344434056
22006,15.566666666666668,206.66666666666663,13.9,15.086666666666666,45.333333333333336,2.776666666666666,82.66666666666667,0.4766666666666666,248.3333333333333,365.0391611370842
22010,15.7,203.0,13.9,15.28,48.0,3.04,81.0,0.26,234.0,286.3810932034577
22011,14.75,207.0,13.9,12.26,60.0,2.9,57.0,0.44,273.0,420.46657567266425
22013,15.033333333333331,209.0,13.9,12.77,60.0,2.776666666666667,55.66666666666666,0.2433333333333333,229.66666666666663,383.3270516342192
22014,14.866666666666667,208.3333333333333,13.9,12.536666666666669,60.333333333333336,2.7566666666666664,54.66666666666666,0.3,238.3333333333333,428.4374842229324
22016,15.0,212.0,13.9,11.15,60.0,2.4,52.0,0.46,266.0,406.23897176298897
22017,14.8,214.0,13.9,10.95,59.0,2.38,51.0,0.43,265.0,445.6998109302608
22018,15.1,217.0,13.9,9.37,52.0,2.24,51.0,0.25,300.0,294.3929655521059
22019,15.5,217.0,13.9,9.81,52.5,2.16,43.5,0.14,111.5,189.1110150131913
22020,15.242857142857144,272.2857142857143,13.3,6.499999999999999,34.142857142857146,1.262857142857143,187.0,0.1628571428571428,114.85714285714286,177.62566022904457
22022,15.179999999999998,263.4,13.3,6.889999999999999,40.0,1.23,187.0,0.24,25.0,199.38524044826568
22023,15.216666666666669,258.6666666666667,13.3,6.715000000000001,41.16666666666666,1.22,187.0,0.2616666666666666,66.5,142.45763068599092
22024,14.96,273.6,13.3,6.752000000000001,42.4,1.202,187.4,0.1639999999999999,106.4,229.5781266157464
22025,15.35,269.6666666666667,13.3,6.7316666666666665,44.66666666666666,1.1883333333333332,189.16666666666663,0.1216666666666666,128.83333333333334,177.98428905307162
22026,15.4,268.0,13.3,7.071666666666668,48.0,1.1849999999999998,189.66666666666663,0.135,130.33333333333334,166.06551937720303
22027,15.157142857142858,266.7142857142857,13.3,6.824285714285714,49.0,1.1942857142857142,189.0,0.1442857142857143,110.0,201.28832346226784
22029,15.1875,262.375,13.3,6.3100000000000005,47.625,1.1637499999999998,189.0,0.1175,77.625,201.2198448945948
22030,14.814285714285711,268.0,13.3,5.937142857142858,49.0,1.1728571428571428,189.0,0.26,116.42857142857144,231.96158057747743
22031,14.583333333333334,267.5,13.3,6.07,48.0,1.1883333333333332,189.3333333333333,0.255,114.66666666666669,278.09112208248325
22032,15.316666666666668,271.1666666666667,13.3,5.579999999999999,47.16666666666666,1.1933333333333331,190.0,0.2083333333333333,114.66666666666669,147.55140735093664
22033,15.2,271.0,13.3,4.756,48.4,1.214,189.6,0.198,127.0,182.3030309474661
22034,14.96,269.0,13.3,4.3260000000000005,44.6,1.232,189.4,0.31,135.4,208.9914371155411
22035,14.816666666666665,267.8333333333333,13.3,0.9666666666666668,103.33333333333331,0.4866666666666666,67.0,0.2833333333333333,41.0,244.80815558495863
22038,14.7875,271.25,13.3,0.0,0.0,0.0,0.0,0.0,0.0,472.9986543369148
22039,14.614285714285714,268.2857142857143,13.3,0.0,0.0,0.0,0.0,0.0,0.0,508.6979005127026
22041,14.583333333333334,272.0,13.3,0.26,310.0,1.38,199.0,0.85,75.0,188.5130866658632
22042,14.414285714285716,269.1428571428572,13.3,0.8828571428571428,190.0,1.3571428571428572,197.8571428571429,0.7985714285714288,68.28571428571429,250.8661499180949
22043,13.977777777777778,268.0,13.3,1.5155555555555555,136.77777777777777,1.337777777777778,197.0,0.7211111111111111,63.77777777777778,376.2622289701399
22044,13.7,268.1428571428572,13.3,1.125714285714286,93.28571428571428,1.3185714285714287,194.42857142857144,0.67,66.71428571428571,447.2140763636076
22045,13.625,267.5,13.3,1.4,119.0,1.31,191.0,0.67,71.0,455.1820252740365
22046,13.9125,265.0,13.3,1.81875,132.375,1.33,188.25,0.6625000000000001,76.0,391.0397828752856
22047,13.816666666666665,268.0,13.3,1.93,128.0,1.36,186.0,0.67,82.0,406.0082792758972
22049,13.85,270.125,13.3,2.9975,136.0,1.3675000000000002,184.5,0.5125,79.5,464.3912807381141
22050,14.0,268.0,13.3,3.72,125.0,1.373333333333333,181.66666666666663,0.3,85.33333333333333,515.2291968832146
22051,13.666666666666666,328.0,13.0,3.945,52.5,0.7600000000000001,171.0,0.14,30.0,256.8207060626195
22052,13.38,329.0,13.0,3.264,85.0,0.8220000000000001,102.4,0.2339999999999999,101.6,230.7552592359193
22053,13.2,309.0,13.0,4.69,84.5,0.98,68.5,0.27,132.5,224.45949019850184
22055,13.766666666666666,311.3333333333333,13.0,4.05,15.0,0.91,98.0,0.17,132.0,159.2015495679509
22056,13.9,310.1666666666667,13.0,4.3100000000000005,30.33333333333333,0.9033333333333334,98.0,0.1099999999999999,176.0,167.6133352111699
22057,13.96,313.0,13.0,4.356,33.2,0.89,102.0,0.09,207.6,175.047435017755
22059,13.62,310.0,13.0,3.91,2.6,0.844,122.2,0.136,173.0,208.81324897917105
22060,13.633333333333333,310.0,13.0,3.923333333333333,6.666666666666667,0.84,118.66666666666669,0.1399999999999999,175.66666666666666,207.03469504131283
22061,13.55714285714286,309.7142857142857,13.0,4.064285714285714,19.428571428571427,0.8357142857142856,115.57142857142856,0.1414285714285714,189.42857142857144,229.3755970446825
22063,13.9125,311.5,13.0,1.27125,9.875,0.31375,40.375,0.105,83.0,167.82982335969575
22064,13.916666666666666,307.6666666666667,13.0,0.0,0.0,0.0,0.0,0.0,0.0,190.74664805437783
22065,14.05,310.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,195.8779490600317
22066,14.116666666666667,309.1666666666667,13.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0932298704096
22067,14.25,309.75,13.0,0.0,0.0,0.0,0.0,0.0,0.0,160.5311530011386
22068,14.122222222222222,310.6666666666667,13.0,0.0,0.0,0.0,0.0,0.0,0.0,183.1113296509372
22069,14.02,313.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,201.182370989687
22070,13.825,311.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,235.68072924509025
22072,13.6,310.85714285714283,13.0,0.0,0.0,0.0,0.0,0.0,0.0,275.5134579230896
22073,13.671428571428567,310.0,13.0,2.455714285714286,0.4285714285714285,0.3428571428571429,61.71428571428572,0.0642857142857142,84.0,247.4972298055773
22074,13.716666666666663,310.0,13.0,5.773333333333333,2.5,0.8116666666666669,128.33333333333334,0.1416666666666666,198.8333333333333,237.2542877972988
22075,13.466666666666669,309.0,13.0,5.94,1.6666666666666667,0.8166666666666668,121.33333333333331,0.1099999999999999,202.66666666666663,288.47628179456194
22076,13.614285714285714,310.7142857142857,13.0,5.748571428571428,111.57142857142856,0.8185714285714286,112.57142857142856,0.12,172.28571428571428,242.08617146393715
22077,13.733333333333333,312.5,13.0,5.52,23.0,0.83,85.0,0.06,180.0,237.9577706505468
22078,13.6875,305.875,13.0,5.6775,19.375,0.8362499999999999,77.125,0.245,123.625,175.83128087261002
22079,13.733333333333333,309.3333333333333,13.0,5.631666666666667,18.666666666666668,0.8449999999999999,66.33333333333333,0.175,153.0,196.77553146163905
22081,14.085714285714284,311.7142857142857,13.0,5.637142857142857,16.285714285714285,0.8742857142857143,53.71428571428572,0.1257142857142857,206.1428571428572,177.9691631749871
22084,14.04,311.8,13.0,5.964,16.6,0.858,59.6,0.106,265.6,222.87324889881583
22086,13.800000000000002,310.0,13.0,5.3566666666666665,9.0,0.9,94.33333333333331,0.1766666666666666,302.3333333333333,300.3768049611796
22087,14.0,310.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,199.4265557798118
22088,13.725,315.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,247.9832076481632
22089,13.7,313.6666666666667,13.0,0.0,0.0,0.0,0.0,0.0,0.0,252.39924513965693
22090,13.8,312.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,234.7362975459589
22091,14.25,307.0,13.0,3.96,112.5,0.635,70.5,0.1149999999999999,33.0,158.08148319614918
22092,13.82,319.0,13.0,3.674,108.0,0.614,89.6,0.118,54.4,227.39183085447485
22093,13.766666666666666,311.3333333333333,13.0,3.4966666666666666,105.0,0.5866666666666666,101.33333333333331,0.06,99.33333333333331,223.1545646682007
22094,13.625,306.5,13.0,3.245,105.0,0.575,105.5,0.07,160.5,245.71941338748547
22095,13.78,307.2,13.0,2.914,112.4,0.506,120.6,0.124,223.0,242.57123370454087
22096,14.02,314.6,13.0,2.71,118.0,0.4699999999999999,129.0,0.14,235.0,204.567564737246
22097,14.625,308.0,13.0,2.61,136.0,0.41,139.0,0.21,259.0,136.42775171668313
22099,13.742857142857142,334.85714285714283,13.0,4.541428571428571,169.28571428571428,0.1328571428571428,138.57142857142858,0.0471428571428571,90.0,237.95148327607376
22100,14.055555555555555,324.22222222222223,13.0,4.92,168.55555555555554,0.0,0.0,0.0,0.0,189.62408682056943
22101,14.000000000000002,326.0,13.0,5.095714285714286,163.71428571428572,0.0,0.0,0.0,0.0,199.4265557798111
22102,14.1,230.66666666666663,13.0,1.3744444444444444,323.1111111111111,0.04,27.0,0.01,23.444444444444443,178.7350014662136
22103,14.1125,227.375,13.0,1.72,344.25,0.2075,245.125,0.1075,169.25,199.0482647505305
22104,13.7875,226.625,13.0,1.535,143.375,0.02625,255.875,0.025,191.25,243.94317961466183
22105,16.1,262.4,13.9,0.0,0.0,0.0,0.0,0.0,0.0,240.5069752719056
22107,15.080000000000002,261.8,13.9,0.0,0.0,0.0,0.0,0.0,0.0,453.8572095905975
22108,15.425,262.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,381.81960633023925
22109,15.485714285714284,259.42857142857144,13.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,369.17329562389193
22110,15.5,260.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,366.19850854651065
22111,15.325,262.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,402.6670816933022
22112,15.683333333333335,261.0,13.9,0.6633333333333333,31.33333333333333,0.32,60.66666666666666,0.2766666666666666,114.66666666666669,233.92481939361852
22113,15.7,273.5,13.9,2.1,88.5,0.97,183.0,0.725,343.5,425.01475686911647
22114,15.225,264.0,13.9,2.4725,81.5,1.01,183.25,0.47,347.5,445.1625681612667
22115,15.02,262.6,13.9,3.148,85.2,1.044,183.6,0.366,347.8,478.86971125919627
22116,15.1,280.4,13.9,3.648000000000001,86.8,1.072,183.4,0.2339999999999999,344.0,491.99510430168016
22117,15.14,273.0,13.9,3.772,84.8,1.088,182.2,0.17,241.6,500.3256578974306
22118,14.833333333333334,264.0,13.9,4.203333333333333,81.0,1.106666666666667,181.66666666666663,0.25,98.33333333333331,407.0051458226256
22119,14.866666666666664,266.6666666666667,13.9,4.766666666666667,81.33333333333333,1.11,180.66666666666663,0.3966666666666666,96.66666666666669,339.94682618573484
22120,14.966666666666669,266.0,13.9,4.88,79.33333333333333,1.096666666666667,178.66666666666666,0.49,88.66666666666667,278.8981398093356
22121,14.5,266.0,13.9,4.84,78.0,1.09,178.0,0.51,86.0,367.979651437073
22122,14.475,269.0,13.9,4.734999999999999,83.0,1.05,177.5,0.53,94.5,366.077075826934
22123,14.699999999999998,269.0,13.9,4.57,70.0,1.04,175.66666666666666,0.5633333333333334,95.33333333333331,306.0830677346222
22124,14.3,269.0,13.9,4.62,66.0,1.04,175.0,0.57,95.0,386.60873704959465
22126,14.65,269.0,13.9,4.495,60.0,1.03,177.5,0.58,86.5,308.5881385894089
22127,13.875,268.75,13.9,4.4425,36.0,1.0,178.25,0.565,89.0,476.17147348814535
22128,13.975,268.5,13.9,4.31,17.0,0.98,180.0,0.53,94.0,470.4739912672037
22129,16.95,313.0,13.9,5.835,200.5,1.025,200.5,0.2,209.0,142.995118084943
22130,16.700000000000003,313.0,13.9,7.03,204.0,1.27,205.0,0.47,211.0,177.41953533246715
22131,16.5,309.0,13.9,8.340000000000002,198.0,1.4633333333333332,209.3333333333333,0.27,173.0,180.194799959477
22132,15.8,301.0,13.9,11.85,191.0,1.86,189.0,1.31,51.0,226.52306916837824
22134,15.7,304.0,13.9,3.31,139.0,1.67,166.0,0.66,54.0,345.0635173668867
22135,16.1,309.0,13.9,2.5,81.0,1.33,150.0,0.25,95.0,264.2169966398035
22137,16.4,313.0,13.9,2.52,103.0,1.09,142.0,0.34,196.0,219.9993520851051
22139,16.0,313.0,13.9,11.43,296.0,0.88,123.0,0.28,223.0,375.4648897577879
22140,16.2,312.5,13.9,9.52,287.0,0.86,122.0,0.08,341.0,361.6269984784889
22141,16.5,311.0,13.9,5.76,257.0,0.94,238.0,0.16,2.0,308.5171139205964
22142,16.7875,145.0,13.1,0.0,0.0,0.0,0.0,0.0,0.0,128.81471742852614
22143,16.59,145.7,13.1,0.0,0.0,0.0,0.0,0.0,0.0,172.28318780542645
22144,16.35,147.1,13.1,0.0,0.0,0.0,0.0,0.0,0.0,224.8705089295429
22147,13.583333333333334,330.0,13.6,4.288333333333334,356.1666666666667,1.09,321.8333333333333,0.16,286.8333333333333,230.4963194152375
22148,13.65,330.3333333333333,13.6,4.216666666666668,354.3333333333333,1.0933333333333335,322.3333333333333,0.1833333333333333,301.3333333333333,233.60184752744223
22149,13.76,327.0,13.6,4.2780000000000005,355.8,1.112,327.0,0.178,317.8,219.92021396598977
22150,14.1,314.8,13.6,4.5200000000000005,359.0,1.126,328.8,0.11,315.2,140.05301032218847
22151,13.7,310.0,13.6,5.222,350.2,1.19,337.2,0.158,198.4,152.53964513666517
22152,13.66,311.0,13.6,6.077999999999999,349.4,1.238,340.4,0.158,204.0,163.3463136710185
22153,13.699999999999998,310.5,13.6,5.9816666666666665,349.0,1.2566666666666666,343.0,0.1366666666666666,203.8333333333333,158.83800626487164
22154,13.65,310.25,13.6,5.82,349.0,1.28,347.0,0.1,192.0,164.67664072545824
22155,13.6,312.1666666666667,13.6,6.236666666666667,351.3333333333333,1.3100000000000005,350.0,0.12,35.0,193.8934454310496
22156,13.6,311.0,13.6,6.96,349.0,1.29,351.5,0.13,23.0,202.25594981863253
22157,13.416666666666666,311.6666666666667,13.6,7.033333333333332,348.5,1.2583333333333333,354.5,0.1133333333333333,263.3333333333333,245.23223828615505
22158,13.419999999999998,308.0,13.6,6.409999999999999,351.6,1.248,356.6,0.218,216.0,217.12530104858388
22161,13.32,311.0,13.6,6.35,347.0,1.17,4.0,0.2,195.0,207.62652987515943
22162,13.283333333333337,315.5,13.6,5.626666666666668,351.0,1.1083333333333332,7.166666666666667,0.2033333333333333,176.83333333333334,192.31508941581345
22163,13.5,308.0,13.6,5.523333333333333,351.6666666666667,1.07,11.0,0.1966666666666666,175.0,161.47777740645552
22164,13.416666666666666,308.0,13.6,5.82,355.0,1.04,14.0,0.16,171.0,181.3883098735908
22165,13.15,308.5,13.6,5.44,119.5,1.0016666666666667,25.33333333333333,0.2083333333333333,160.33333333333334,207.0044315988941
22166,13.18,311.4,13.6,5.401999999999999,357.4,0.972,33.4,0.358,205.2,227.47480825852145
22167,13.02,313.2,13.6,5.324,216.0,0.962,38.6,0.3979999999999999,203.2,242.7669206389781
22168,13.18,312.2,13.6,5.359999999999999,2.6,0.998,46.8,0.3139999999999999,191.6,207.57716440836447
22169,13.525,311.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,242.81600344365933
22170,13.320000000000002,312.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,278.445146045828
22171,13.4,311.0,13.6,0.6966666666666667,91.66666666666669,0.1966666666666666,56.66666666666666,0.0866666666666666,72.66666666666667,249.16610825680004
22172,13.6,312.0,13.6,2.2075,258.25,0.59,171.5,0.215,217.75,224.4063990415592
22173,13.566666666666668,310.3333333333333,13.6,2.433333333333333,262.0,0.59,173.0,0.1566666666666666,201.3333333333333,218.35267877565863
22174,13.5,308.3333333333333,13.6,3.03,265.0,0.61,177.0,0.03,292.0,256.88337403681726
22176,13.166666666666666,311.0,13.6,3.76,286.6666666666667,0.65,186.3333333333333,0.09,113.0,276.1729862456033
22177,13.14,310.8,13.6,3.622,321.4,0.662,186.4,0.316,51.4,290.1023085857063
22179,13.775,309.75,13.6,3.355,163.5,0.675,188.5,0.345,50.0,178.65166667853907
22181,14.05,307.75,13.6,3.3675,9.75,0.6975,192.25,0.0525,96.5,136.46632466528615
22182,13.94,315.2,13.6,2.222,32.2,0.7,186.4,0.268,250.6,209.5440395945617
22183,13.875,314.75,13.6,2.295,82.5,0.68,184.0,0.38,261.5,258.8001773905677
22184,13.88,313.4,13.6,2.734,138.0,0.654,180.4,0.5780000000000001,286.8,356.0580224211376
22186,13.583333333333334,309.0,13.6,3.1916666666666664,162.83333333333334,0.61,176.16666666666666,0.7583333333333333,303.0,490.19798142890977
22187,13.5,304.4,13.6,4.46,177.0,0.5879999999999999,171.0,0.65,313.0,466.3670987956093
